PPI,Interactor,Crispr,PPI_symbol,Interactor_symbol,Crispr_symbol,PPI_bait,Interactor_dataset,Crispr_contrast
9606.ENSP00000296930,9606.ENSP00000269305,9606.ENSP00000429084,NPM1,TP53,UBR5,Rv2074,methyl_model,TNFpos_iNOSneg
9606.ENSP00000296930,9606.ENSP00000472985,9606.ENSP00000264951,NPM1,RPS5,XRN1,Rv2074,protein_model,TNFpos_iNOSpos
9606.ENSP00000296930,9606.ENSP00000269305,9606.ENSP00000306682,NPM1,TP53,PPM1D,Rv2074,methyl_model,TNFpos_iNOSneg
9606.ENSP00000296930,9606.ENSP00000269305,9606.ENSP00000373772,NPM1,TP53,RNF20,Rv2074,methyl_model,TNFpos_iNOSneg
9606.ENSP00000296930,9606.ENSP00000422626,9606.ENSP00000336799,NPM1,LARP7,TUBA1B,Rv2074,protein_model,TNFpos_iNOSneg
9606.ENSP00000296930,9606.ENSP00000298910,9606.ENSP00000363944,NPM1,LRRK2,LAS1L,Rv2074,protein_model,TNFpos_iNOSpos
9606.ENSP00000296930,9606.ENSP00000298910,9606.ENSP00000463559,NPM1,LRRK2,MYL12B,Rv2074,protein_model,TNFpos_iNOSneg
9606.ENSP00000296930,9606.ENSP00000369915,9606.ENSP00000339109,NPM1,,ANAPC1,Rv2074,,TNFpos_iNOSneg
9606.ENSP00000296930,9606.ENSP00000369915,9606.ENSP00000353549,NPM1,,CDC16,Rv2074,,TNFpos_iNOSneg
9606.ENSP00000296930,9606.ENSP00000361626,9606.ENSP00000336721,NPM1,YBX1,LARP1,Rv2074,protein_model,TNFpos_iNOSneg
9606.ENSP00000296930,9606.ENSP00000422626,9606.ENSP00000362041,NPM1,LARP7,DNAJC9,Rv2074,protein_model,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000300093,USP11,TP53,PLK1,Rv2401,methyl_model,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000324464,USP11,TP53,CSNK1D,Rv2401,methyl_model,TNFpos_iNOSpos
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000357879,USP11,TP53,PSMD4,Rv2401,methyl_model,high_IFNB
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000430684,USP11,TP53,IKBKB,Rv2401,methyl_model,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000343535,9606.ENSP00000454207,USP11,,CAP1,Rv2401,,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000265560,9606.ENSP00000252622,USP11,USP4,LSM7,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000258149,USP11,TP53,MDM2,Rv2401,methyl_model,TNFpos_iNOSpos
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000384273,USP11,TP53,RELA,Rv2401,methyl_model,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000395654,USP11,TP53,SMARCA4,Rv2401,methyl_model,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000343535,9606.ENSP00000419851,USP11,,GMPS,Rv2401,,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000379182,9606.ENSP00000264883,USP11,,NUP54,Rv2401,,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000406037,USP11,TP53,KAT8,Rv2401,methyl_model,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000343535,9606.ENSP00000253329,USP11,,PPIL4,Rv2401,,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000429084,USP11,TP53,UBR5,Rv2401,methyl_model,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000306682,USP11,TP53,PPM1D,Rv2401,methyl_model,TNFpos_iNOSneg
9606.ENSP00000218348,9606.ENSP00000269305,9606.ENSP00000373772,USP11,TP53,RNF20,Rv2401,methyl_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000298910,9606.ENSP00000292807,RPS3A,LRRK2,AP2M1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000298910,9606.ENSP00000300093,RPS3A,LRRK2,PLK1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000356548,9606.ENSP00000324464,RPS3A,,CSNK1D,Rv2401,,TNFpos_iNOSpos
9606.ENSP00000346050,9606.ENSP00000335153,9606.ENSP00000319255,RPS3A,HSP90AA1,CHORDC1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000298910,9606.ENSP00000360609,RPS3A,LRRK2,HSP90AB1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000388107,9606.ENSP00000215071,RPS3A,UBA52,PSMD8,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000388107,9606.ENSP00000357879,RPS3A,UBA52,PSMD4,Rv2401,protein_model,high_IFNB
9606.ENSP00000346050,9606.ENSP00000298910,9606.ENSP00000310129,RPS3A,LRRK2,PSMD2,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000404179,9606.ENSP00000376345,RPS3A,DOCK4,GRB2,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000053468,9606.ENSP00000341082,RPS3A,MRPS10,MRPL20,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000053468,9606.ENSP00000339844,RPS3A,MRPS10,MRPL43,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000053468,9606.ENSP00000308275,RPS3A,MRPS10,MRPL38,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000053468,9606.ENSP00000258105,RPS3A,MRPS10,MRPL53,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000053468,9606.ENSP00000461930,RPS3A,MRPS10,MRPS21,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000053468,9606.ENSP00000484903,RPS3A,MRPS10,MRPL45,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000053468,9606.ENSP00000417602,RPS3A,MRPS10,MRPL47,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000053468,9606.ENSP00000377486,RPS3A,MRPS10,MRPL15,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000298910,9606.ENSP00000199814,RPS3A,LRRK2,RBM22,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000383949,9606.ENSP00000416951,RPS3A,NHP2L1,ZC3H18,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000392094,9606.ENSP00000400591,RPS3A,EFTUD2,SNRPE,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000335153,9606.ENSP00000215793,RPS3A,HSP90AA1,SF3A1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000335153,9606.ENSP00000430684,RPS3A,HSP90AA1,IKBKB,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000353741,9606.ENSP00000171111,RPS3A,ETF1,KEAP1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000298910,9606.ENSP00000432768,RPS3A,LRRK2,CKAP5,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000388107,9606.ENSP00000368970,RPS3A,UBA52,UFM1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000268206,9606.ENSP00000206542,RPS3A,EFTUD1,OSGEP,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000400467,9606.ENSP00000210060,RPS3A,RPL9,DHPS,Rv2401,protein_model,TNFpos_iNOSpos
9606.ENSP00000346050,9606.ENSP00000298910,9606.ENSP00000458162,RPS3A,LRRK2,ACTB,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000392094,9606.ENSP00000252622,RPS3A,EFTUD2,LSM7,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000392094,9606.ENSP00000366604,RPS3A,EFTUD2,SF1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000392094,9606.ENSP00000268483,RPS3A,EFTUD2,TXNL4B,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000355890,9606.ENSP00000216027,RPS3A,EPRS,HSCB,Rv2401,protein_model,TNFpos_iNOSpos
9606.ENSP00000346050,9606.ENSP00000335153,9606.ENSP00000284320,RPS3A,HSP90AA1,TOMM70A,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000221801,9606.ENSP00000482313,RPS3A,FBL,RECQL4,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000335153,9606.ENSP00000258149,RPS3A,HSP90AA1,MDM2,Rv2401,protein_model,TNFpos_iNOSpos
9606.ENSP00000346050,9606.ENSP00000320171,9606.ENSP00000362413,RPS3A,PKM,PGK1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000307889,9606.ENSP00000313007,RPS3A,RPL13,PABPC1,Rv2401,protein_model,TNFpos_iNOSpos
9606.ENSP00000346050,9606.ENSP00000326981,9606.ENSP00000225296,RPS3A,IMP3,DHX33,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000388107,9606.ENSP00000343535,RPS3A,UBA52,USP7,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000272317,9606.ENSP00000384273,RPS3A,RPS27A,RELA,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000368927,9606.ENSP00000446215,RPS3A,EIF1AX,RAN,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000302896,9606.ENSP00000219252,RPS3A,RPS9,POLR2C,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000298910,9606.ENSP00000287295,RPS3A,LRRK2,AIFM1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000260443,9606.ENSP00000455106,RPS3A,RSL24D1,BOP1,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000272317,9606.ENSP00000358812,RPS3A,RPS27A,PDCD11,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000326981,9606.ENSP00000274606,RPS3A,IMP3,NHP2,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000221801,9606.ENSP00000361180,RPS3A,FBL,GTF3C5,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000388107,9606.ENSP00000363574,RPS3A,UBA52,EIF6,Rv2401,protein_model,TNFpos_iNOSpos
9606.ENSP00000346050,9606.ENSP00000388107,9606.ENSP00000376472,RPS3A,UBA52,STT3A,Rv2401,protein_model,TNFpos_iNOSneg
9606.ENSP00000346050,9606.ENSP00000331019,9606.ENSP00000364794,RPS3A,RPS27L,IARS,Rv2401,protein_model,TNFpos_iNOSpos
9606.ENSP00000346050,9606.ENSP00000388107,9606.ENSP00000356982,RPS3A,UBA52,UFC1,Rv2401,protein_model,TNFpos_iNOSpos
9606.ENSP00000346050,9606.ENSP00000326806,9606.ENSP00000400433,RPS3A,NCBP2,HNRNPF,Rv2401,protein_model,TNFpos_iNOSpos
9606.ENSP00000346050,9606.ENSP00000298910,9606.ENSP00000367721,RPS3A,LRRK2,NUP160,Rv2401,protein_model,low_IFNB
